AnoMês,Dt. Leitura,Instalação,Cód. PN,Parceiro de negócio,Número do CNPJ,Recebedor alternativo,Nº de contrato,Titular do contrato,Categoria tarifa,Desc. Categoria tarifa,Fase,"Tp Cli (BT,MT,AT)",Lote de Leitura,Dt. Vencimento,Classe,Desc. Classe,Município,Bairro,Rua,Nº,CEP,Energia Faturada Ponta,Receita Energia Faturada Ponta,Energia Faturada Fora Ponta,Receita Energia Faturada Fora Ponta,Demanda Faturada Ponta,Receita Demanda Faturada Ponta,Demanda Faturada Fora Ponta,Receita Demanda Faturada Fora Ponta,Demanda Registrada Ponta,Receita Demanda Registrada Ponta,Demanda Registrada F.Ponta,Receita Demanda Registrada F.Ponta,Demanda Contratada Ponta,Receita Demanda Contratada Ponta,Demanda Contratada F.Ponta,Receita Demanda Contratada F.Ponta,Demanda Ultrapassagem Ponta,Receita Demanda Ultrapassagem Ponta,Demanda Ultrapassagem Fora Ponta,Receita Demanda Ultrapassagem Fora Ponta,Importe UFER Ponta,Receita Importe UFER Ponta,Importe UFER Fora Ponta,Receita Importe UFER Fora Ponta,Importe UFDR,Receita Importe UFDR,Receita Total,Juros Atraso Pagamento,IGPM,Multa Atraso Pagamento,CIP,COFINS,PIS,ICMS,Parcelamentos,Cust. Disp. MMGD,Res. 77,Desconto AES,Energia Comp. MMGD,Receita Energia Comp. MMGD,Energia Injet. MMGD,"Imp. Ret, Fonte",TUS Geração,Créditos,OUTROS VALORES
202506,12/06/2025,143324,152127200,FACULDADE DE MUSICA DO ESPIRITO SANTO F,30965214000163,Não atribuído,502407739,Não atribuído,B3,Categoria Demais Classes B3,Monofásico,BT,39,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,CENTRO,AV PRSA ISABEL,599,29010-365,"65,000","46,430",,,,,,,,,,,,,,,,,,,,,,,,,"58,540",,,,"11,010","1,380","0,300",,,,,,,,,"-0,580",,,"0,000"
202506,12/06/2025,143325,152127200,FACULDADE DE MUSICA DO ESPIRITO SANTO F,30965214000163,Não atribuído,502407750,Não atribuído,B3,Categoria Demais Classes B3,Monofásico,BT,39,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,CENTRO,AV PRSA ISABEL,599,29010-365,"30,000","21,430",,,,,,,,,,,,,,,,,,,,,,,,,"27,490",,,,"5,550","0,640","0,140",,,,,,,,,"-0,270",,,"0,000"
202506,12/06/2025,143326,152127200,FACULDADE DE MUSICA DO ESPIRITO SANTO F,30965214000163,Não atribuído,502407772,Não atribuído,B3,Categoria Demais Classes B3,Monofásico,BT,39,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,CENTRO,AV PRSA ISABEL,599,29010-365,"98,000","70,000",,,,,,,,,,,,,,,,,,,,,,,,,"71,650",,,,,"2,070","0,450",,,,,,,,,"-0,870",,,"0,000"
202506,30/06/2025,143505,152122100,"SECRETARIA DE ESTADO DA AGRICULTURA,",27080555000147,Não atribuído,401435051,SECRETARIA DE ESTADO,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,FORTE SAO JOAO,RUA RAIMUNDO NONATO,111,29017-160,"403,604","711,440","7.134,000","3.119,430","75,000","2.387,250",,,"16,728","0,000","42,312","0,000","75,000","0,000",,,,,,,"2.373,260","714,260",,,,,"7.395,300",,,,"388,940","204,670","44,520",,,,,,,,,"-175,210",,,"0,000"
202506,13/06/2025,143542,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401435426,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,40,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,JUCUTUQUARA,RUA LIZANDRO NICOLETTI,1SN,29042-150,"1.330,000","951,340",,,,,,,,,,,,,,,,,,,,,,,,,"1.008,780",,,,"35,070","28,090","6,110",,,,,,,,,"-11,830",,,"0,000"
202506,23/06/2025,143580,152120400,DEPARTAMENTO ESTADUAL DE TRANSITO DO ES,28162105000166,Não atribuído,502161322,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,45,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV VITORIA,2SN,29050-760,"485,000","350,100",,,,,,,,,,,,,,,,,,,,,,,,,"389,300",,,,"30,960","10,340","2,250",,,,,,,,,"-4,350",,,"0,000"
202506,18/06/2025,143600,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,502081597,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,11/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,MARUIPE,AV MARUIPE,1SN,29043-213,"2.500,000","1.798,310",,,,,,,,,,,,,,,,,,,,,,,,,"781,620",,,,"35,070","21,530","4,690",,,,,,-1.486 KWH,"-1.017,130",-1.486 KWH,"-9,070",,,"-51,780"
202506,30/06/2025,143708,152125601,SECRETARIA DE ESTADO DA SEGURANCA PUBLI,27142025000186,Não atribuído,500797940,SESP-SEC ESTADO SEG,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,46,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,AV MAL MASCARENHAS DE MORAES,2355,29050-625,"4.267,440","7.522,400","50.968,000","22.285,070","250,000","7.957,500",,,"90,240","0,000","144,000","0,000","250,000","0,000",,,,,,,"0,000","0,000",,,,,"38.745,230",,,,"388,940","1.115,000","242,560",,,,,,,,,"-766,240",,,"0,000"
202506,30/06/2025,143711,152120300,SECRETARIA DE ESTADO DE ESPORTES E LAZE,07412119000110,Não atribuído,401437119,SECRETARIA DE ESTADO,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,BENTO FERREIRA,RUA CEL SCHWAB FILHO,29,29050-780,"3.711,033","6.541,580","14.387,000","6.290,440","117,096","3.727,170",,,"113,652","0,000","117,096","0,000","250,000","0,000",,,,,,,"361,620","108,830",,,,,"16.245,070",,,,"388,940","461,390","100,380",,,,,,-2.379 KWH,"-934,190",-2.379 KWH,"-333,280",,,"-106,190"
202506,30/06/2025,143715,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401437151,Não atribuído,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,11/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,SANTA LUCIA,AV CESAR HELAL,1111,29056-908,"3.231,360","5.696,050","43.427,000","18.987,830","300,000","9.549,000",,,"130,560","0,000","266,880","0,000","300,000","0,000",,,,,,,"0,000","0,000",,,,,"35.070,710",,,,"388,940","1.010,700","219,870",,,,,,,,,"-781,680",,,"0,000"
202506,30/06/2025,143716,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401437160,Não atribuído,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,SANTA HELENA,PCA CRISTOVAO JACQUES,260,29055-070,"1.587,910","2.799,080","14.127,000","6.177,070","80,442","2.560,470",,,"52,890","0,000","80,442","0,000","130,000","0,000",,,,,,,"2,973","0,900",,,,,"12.102,290",,,,"388,940","340,640","74,110",,,,,,0 KWH,"0,000",0 KWH,"-238,920",,,"0,000"
202506,02/06/2025,143795,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401437950,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,31,11/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,PRAIA DO CANTO,RUA CHAPOT PRESVOT,89,29055-410,"5.741,000","4.048,330",,,,,,,,,,,,,,,,,,,,,,,,,"4.178,600",,,,"35,070","119,530","26,000",,,,,,,,,"-50,330",,,"0,000"
202506,26/06/2025,143806,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401438069,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,48,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,PRAIA DO CANTO,RUA CELSO CALMON,173,29055-590,"777,000","563,840",,,,,,,,,,,,,,,,,,,,,,,,,"612,160",,,,"35,070","16,640","3,620",,,,,,,,,"-7,010",,,"0,000"
202506,16/06/2025,143810,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401438107,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,41,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,SANTA LUIZA,RUA PORTINARI,1SN,29045-415,"1.476,000","1.058,390",,,,,,,,,,,,,,,,,,,,,,,,,"1.118,350",,,,"35,070","31,250","6,800",,,,,,,,,"-13,160",,,"0,000"
202506,20/06/2025,143819,152121900,ESPIRITO SANTO SECRETARIA DE EST DE SEGU,27476373000190,Não atribuído,401438191,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,MARUIPE,AV MARUIPE,1SN,29043-210,"943,000","679,450",,,,,,,,,,,,,,,,,,,,,,,,,"734,190",,,,"35,070","20,060","4,360",,,,,,,,,"-8,450",,,"3,700"
202506,30/06/2025,143902,152128300,ESCOLA DE SERVICO PUBLICO DO ESPIRITO,35964162000124,Não atribuído,500535766,Não atribuído,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VITORIA,MORADA DE CAMBURI,RUA FRANCISCO FUNDAO,155,29062-545,"417,816","736,500","7.872,000","3.441,960","75,000","2.387,250",,,"14,688","0,000","45,312","0,000","75,000","0,000",,,,,,,"907,320","273,060",,,,,"7.299,480",,,,"388,940","201,900","43,920",,,,,,,,,"-174,050",,,"0,000"
202506,30/06/2025,144021,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,Não atribuído,401440217,CENTRO REAB FISICA D,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,PRAIA DA COSTA,RUA GASTAO ROUBACH,1SN,29101-020,"2.051,616","3.616,460","27.828,000","12.167,560","177,000","5.633,910",,,"63,360","0,000","132,672","0,000","177,000","0,000",,,,,,,"1,488","0,450",,,,,"22.463,470",,,,"751,530","632,370","137,560",,,,,,,,,"-476,370",,,"0,000"
202506,04/06/2025,144043,152125100,POLICIA CIVIL,27470897000173,Não atribuído,501733244,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,33,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,CENTRO,RUA LUIZA GRINALDA,663,29100-240,"1.308,000","924,760",,,,,,,,,,,,,,,,,,,,,,,,,"1.000,030",,,,"53,530","27,300","5,940",,,,,,,,,"-11,500",,,"0,000"
202506,04/06/2025,144069,152125100,POLICIA CIVIL,27470897000173,Não atribuído,501541828,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,33,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,CENTRO,AV LUCIANO DAS NEVES,348,29100-200,"1.418,000","1.002,530",,,,,,,,,,,,,,,,,,,,,,,,,"1.079,640",,,,"53,530","29,600","6,440",,,,,,,,,"-12,460",,,"0,000"
202506,12/06/2025,144106,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401441060,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,39,11/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,DIVINO ESPIRITO SANTO,RUA ALAN KARDEC,1SN,29107-240,"8.010,000","5.722,100",,,,,,,,,,,,,,,,,,,,,,,,,"5.910,190",,,,"53,530","168,940","36,750",,,,,,,,,"-71,130",,,"0,000"
202506,30/06/2025,144112,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,Não atribuído,401441124,SECRETARIA DE ESTADO,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,11/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,OLARIA,RUA LIBERALINO LIMA,1SN,29123-620,"6.292,080","11.091,310","65.397,000","28.594,130","210,000","6.684,300",,,"140,160","0,000","172,800","0,000","210,000","0,000",,,,,,,"0,000","0,000",,,,,"47.962,420",,,,"751,530","1.369,040","297,830",,,,,,,,,"-825,720",,,"0,000"
202506,13/06/2025,144149,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401441493,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,40,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,SANTA INES,RUA DOM FERNANDO,8,29108-240,"445,000","318,300",,,,,,,,,,,,,,,,,,,,,,,,,"708,080",,,,"47,280","9,390","2,050",,"335,020",,,,,,,"-3,960",,,"0,000"
202506,13/06/2025,144150,152121900,ESPIRITO SANTO SECRETARIA DE EST DE SEGU,27476373000190,POLICIA MILITAR DO ESTADO DO ESPIRITO,401441507,POLICIA M DO EST ESP,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,40,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,IBES,AV NS DA PENHA,118,29108-330,"7.879,000","5.635,760",,,,,,,,,,,,,,,,,,,,,,,,,"5.821,820",,,,"53,530","166,390","36,200",,,,,,,,,"-70,060",,,"0,000"
202506,24/06/2025,144170,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401441701,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,46,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,NOVO MEXICO,RUA JORGE MAJESTADE,1SN,29104-060,"1.068,000","771,800",,,,,,,,,,,,,,,,,,,,,,,,,"843,470",,,,"53,530","22,780","4,950",,,,,,,,,"-9,590",,,"0,000"
202506,25/06/2025,144209,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401442091,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,47,11/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,SANTA RITA,RUA FRANCISCO AMERICO SILVEIRA,3081,29118-670,"6.080,000","4.406,810",,,,,,,,,,,,,,,,,,,,,,,,,"-6.419,810",,,,"53,530","130,110","28,310",,,,,,,,,"-54,780",,"-10.983,790","0,000"
202506,26/06/2025,144222,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401442228,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,48,11/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,VILA GARRIDO,RUA SEBASTIAO GAIBA,1SN,29116-300,"5.706,000","4.140,630",,,,,,,,,,,,,,,,,,,,,,,,,"4.291,540",,,,"53,530","122,250","26,600",,,,,,0 KWH,"0,000",0 KWH,"-51,470",,,"0,000"
202506,26/06/2025,144227,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401442279,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,48,11/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,ILHA DAS FLORES,RUA ANTONIO ABRAAO,1SN,29115-550,"7.997,000","5.803,130",,,,,,,,,,,,,,,,,,,,,,,,,"5.993,140",,,,"53,530","171,340","37,280",,,,,,,,,"-72,140",,,"0,000"
202506,20/06/2025,144247,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401442473,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,SAO TORQUATO,LAD STA TEREZINHA,1SN,29114-450,"3.777,000","2.721,360",,,,,,,,,,,,,,,,,,,,,,,,,"2.838,880",,,,"53,530","80,350","17,470",,,,,,,,,"-33,830",,,"0,000"
202506,20/06/2025,144294,152120200,DEPARTAMENTO DE EDIFICACOES E DE RODOVI,04889717000197,DEPARTAMENTO DE ESTRADAS E RODAGENS,502020641,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,PLANALTO,ROD CARLOS LINDENBERG,330,29118-376,"1.132,000","815,610",,,,,,,,,,,,,,,,,,,,,,,,,"888,320",,,,"53,530","24,080","5,240",,,,,,,,,"-10,140",,,"0,000"
202506,06/06/2025,144453,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401444531,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,35,11/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,BARRA DO JUCU,RUA JAIME COUTINHO,1SN,29125-088,"5.012,000","3.552,720",,,,,,,,,,,,,,,,,,,,,,,,,"3.689,790",,,,"53,530","104,890","22,820",,,,,,,,,"-44,170",,,"0,000"
202506,03/06/2025,144458,152121900,ESPIRITO SANTO SECRETARIA DE EST DE SEGU,27476373000190,POLICIA MILITAR DO ESTADO DO ESPIRITO,502656145,Não atribuído,B3,Categoria Demais Classes B3,Bifásico,BT,32,05/08/2025,520,PODER PUBLICO - ESTADUAL,VILA VELHA,BARRA DO JUCU,ROD DO SOL,1SN,29100-000,"1.222,000","862,830",,,,,,,,,,,,,,,,,,,,,,,,,"936,650",,,,"53,530","25,480","5,540",,,,,,,,,"-10,730",,,"0,000"
202506,18/06/2025,144470,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401444701,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,11/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,SANTANA,TR MARIO ARAUJO,13,29154-105,"5.934,000","4.268,460",,,,,,,,,,,,,,,,,,,,,,,,,"4.368,850",,,,,"126,030","27,420",,,,,,,,,"-53,060",,,"0,000"
202506,04/06/2025,144471,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401444719,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,33,11/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,CANGAIBA,RUA PRINCIPAL,1SN,29140-000,"7.700,000","5.443,920",,,,,,,,,,,,,,,,,,,,,,,,,"5.571,930",,,,,"160,730","34,960",,,,,,,,,"-67,680",,,"0,000"
202506,30/06/2025,144488,152120700,INSTITUTO DE ATENDIMENTO SOCIO EDUCATIV,30967111000132,Não atribuído,401444883,Não atribuído,A4,"A4 Horo-sazonal azul  2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,PORTO DE CARIACICA,EST ROCAS VELHAS,1SN,29140-000,"3.975,840","2.411,350","36.987,000","16.172,140","152,000","7.238,240","152,000","4.838,160","85,440","0,000","133,440","0,000","152,000","0,000","152,000","0,000",,,,,"1.510,080","454,480",,,,,"31.395,680",,,,,"918,640","199,840",,,,,,,,,"-837,170",,,"0,000"
202506,30/06/2025,144622,152123600,SECRETARIA DE ESTADO DA JUSTICA,36388023000162,Não atribuído,500648588,PENITENCIÁRIA ESTADU,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,TUCUM,ROD GOVR JOSE HENRIQUE SETTE,1SN,29152-500,"1.059,067","1.866,860","11.768,000","5.145,590","41,328","1.315,470",,,"29,028","0,000","41,328","0,000","30,000","0,000",,,11 KW,"721,140",,,"0,000","0,000",,,,,"8.952,290",,,,,"260,420","56,650",,,,,,-522 KWH,,-522 KWH,"-185,60",,,"-228,240"
202506,25/06/2025,144698,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401446983,Não atribuído,B3,Categoria Demais Classes B3,Bifásico,BT,47,01/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,ITACIBA,RUA VITORIA,6,29150-450,"623,000","451,560",,,,,,,,,,,,,,,,,,,,,,,,,"474,340",,,,,"13,330","2,890",,"12,170",,,,,,,"-5,610",,,"0,000"
202506,18/06/2025,144700,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,Não atribuído,401447009,SESA - ALMOXARIFADO,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,43,01/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,PORTO DE CARIACICA,ROD GOVR JOSE HENRIQUE SETTE,1SN,29156-700,"600,000","431,600",,,,,,,,,,,,,,,,,,,,,,,,,"441,740",,,,,"12,740","2,770",,,,,,,,,"-5,370",,,"0,000"
202506,30/06/2025,144701,152120900,SECRETARIA DE ESTADO DA SAUDE,27080605000196,Não atribuído,401447017,SECRETARIA DE ESTADO,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,TUCUM,ROD GOVR JOSE HENRIQUE SETTE,1SN,29152-500,"6.289,080","11.086,010","63.613,000","27.814,340","190,080","6.050,250",,,"149,760","0,000","190,080","0,000","100,000","0,000",,,90 KW,"5.734,490",,,"6,240","1,880",,,,,"51.439,420",,,,,"1.496,510","325,550",,,,,,,,,"-1.069,610",,,"0,000"
202506,30/06/2025,144705,152120200,DEPARTAMENTO DE EDIFICACOES E DE RODOVI,04889717000197,Não atribuído,502032758,Não atribuído,O3REATEF,Demais Classes Optantes,Trifásico,MT,47,01/08/2025,520,PODER PUBLICO - ESTADUAL,CARIACICA,TUCUM,ROD GOVR JOSE HENRIQUE SETTE,1SN,29152-500,"100,000","72,910",,,,,,,,,,,,,,,,,,,"0,349","0,100",,,,,"74,720",,,,,"2,150","0,470",,,"0,000",,,0 KWH,"0,000",0 KWH,"-0,910",,,"0,000"
202506,09/06/2025,144761,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401447611,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,36,01/08/2025,520,PODER PUBLICO - ESTADUAL,VIANA,CENTRO,RUA DES LEVINO CHACON,149,29135-000,"1.179,000","838,980",,,,,,,,,,,,,,,,,,,,,,,,,"952,070",,,,"93,360","24,770","5,390",,,,,,,,,"-10,430",,,"0,000"
202506,30/06/2025,144762,152123600,SECRETARIA DE ESTADO DA JUSTICA,36388023000162,Não atribuído,502611419,Não atribuído,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,01/08/2025,520,PODER PUBLICO - ESTADUAL,VIANA,GUARITAS,ROD BR 262,1SN,29135-000,"2.093,400","3.690,120","20.066,000","8.773,440","84,600","2.692,820",,,"54,000","0,000","84,600","0,000","81,000","0,000",,,,,,,"29.678,040","8.931,900",,,"22,770","724,770","25.901,060",,,,"709,140","730,360","158,890",,,,,,-172 KWH,,-172 KWH,"-434,98",,,"-75,400"
202506,30/06/2025,144862,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401448625,Não atribuído,V4,"V4 Horo-sazonal Verde 2,3 - 25 KV",Trifásico,MT,44,11/08/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,CENTRO,RUA ELIEZER LACERDA FAFA,1SN,29260-000,"511,416","901,480","5.550,000","2.426,800","30,000","954,900",,,"17,343","0,000","25,018","0,000","30,000","0,000",,,,,,,"0,591","0,180",,,,,"4.873,250",,,,"524,780","126,470","27,500",,,,,,,,,"-88,860",,,"0,000"
202506,25/06/2025,144863,152125100,POLICIA CIVIL,27470897000173,Não atribuído,401448633,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,47,01/08/2025,520,PODER PUBLICO - ESTADUAL,DOMINGOS MARTINS,CENTRO,RUA DUQUE DE CAXIAS,140,29260-000,"397,000","287,750",,,,,,,,,,,,,,,,,,,,,,,,,"334,040",,,,"39,520","8,500","1,850",,,,,,,,,"-3,580",,,"0,000"
202506,25/06/2025,144943,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401449435,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,47,11/08/2025,520,PODER PUBLICO - ESTADUAL,SERRA,CENTRO,AV GETULIO VARGAS,192,29176-090,"6.291,000","4.559,730",,,,,,,,,,,,,,,,,,,,,,,,,"4.744,430",,,,"77,470","134,620","29,290",,,,,,,,,"-56,680",,,"0,000"
202506,25/06/2025,144980,152122700,ESPIRITO SANTO SECRETARIA DE ESTADO DA,27080571000130,Não atribuído,401449800,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,47,11/08/2025,520,PODER PUBLICO - ESTADUAL,SERRA,CENTRO,PCA BARBOSA LEAO,1SN,29176-050,"1.155,000","837,150",,,,,,,,,,,,,,,,,,,,,,,,,"934,300",,,,"77,470","24,720","5,370",,,,,,,,,"-10,410",,,"0,000"
202506,09/06/2025,145032,152121900,ESPIRITO SANTO SECRETARIA DE EST DE SEGU,27476373000190,POLICIA MILITAR DO ESTADO DO ESPIRITO,401450328,Não atribuído,B3,Categoria Demais Classes B3,Trifásico,BT,36,01/08/2025,520,PODER PUBLICO - ESTADUAL,SERRA,JOSE DE ANCHIETA,RUA PAU BRASIL,1SN,29162-450,"772,000","549,350",,,,,,,,,,,,,,,,,,,,,,,,,"639,730",,,,"77,470","16,220","3,520",,,,,,,,,"-6,830",,,"0,000"
202506,20/06/2025,145050,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401450506,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,44,11/08/2025,520,PODER PUBLICO - ESTADUAL,SERRA,SERRA DOURADA II,RUA DAS TULIPAS,1SN,29171-233,"6.697,000","4.825,240",,,,,,,,,,,,,,,,,,,,,,,,,"5.016,200",,,,"77,470","142,470","31,000",,,,,,,,,"-59,980",,,"0,000"
202506,04/06/2025,145084,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401450841,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,33,11/08/2025,520,PODER PUBLICO - ESTADUAL,SERRA,JARDIM LIMOEIRO,AV GUARAPARI,1SN,29164-120,"6.157,000","4.353,020",,,,,,,,,,,,,,,,,,,,,,,,,"4.532,870",,,,"77,470","128,530","27,960",,,,,,,,,"-54,110",,,"0,000"
202506,26/06/2025,145088,152127100,ES SEDU   ESPIRITO SANTO SECRETARIA DE,27080563000193,SEDU ENSINO FUNDAMENTAL,401450883,Não atribuído,B3REATEF,Baixa Reativa Eficiência,Trifásico,BT,48,11/08/2025,520,PODER PUBLICO - ESTADUAL,SERRA,TAQUARA II,RUA 13 DE MAIO,1SN,29166-781,"4.986,000","3.618,160",,,,,,,,,,,,,,,,,,,,,,,,,"3.780,710",,,,"77,470","106,820","23,240",,,,,,,,,"-44,980",,,"0,000"
